imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,status
355139083956083,11.503079,104.938872,"11.503079,104.938872",2,Online,2025-10-04,14:38:32,1759563512,success
355139083953114,11.58916,104.91859,"11.58916,104.91859",4,Offline,2024-11-17,09:59:16,1731812356,success
355139084016259,11.52135,104.920698,"11.52135,104.920698",4,Offline,2023-07-20,22:04:44,1689865484,success
355139083953759,13.670212,102.579242,"13.670212,102.579242",4,Offline,2025-09-25,14:45:06,1758786306,success
355139084015590,13.361346,103.839599,"13.361346,103.839599",2,Online,2025-10-04,14:38:36,1759563516,success
355710090520672,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139084015897,10.63383,103.527818,"10.63383,103.527818",4,Offline,2025-09-26,09:46:22,1758854782,success
355139083956059,11.594959,104.860217,"11.594959,104.860217",4,Offline,2025-02-11,11:54:14,1739249654,success
355139083976719,11.583225,104.859933,"11.583225,104.859933",2,Online,2025-10-04,14:38:53,1759563533,success
355139083953023,11.539145,104.936562,"11.539145,104.936562",4,Offline,2023-07-16,20:06:24,1689512784,success
355139084016234,11.520668,104.919065,"11.520668,104.919065",4,Offline,2025-03-21,13:47:06,1742539626,success
355139083953973,10.632606,103.527384,"10.632606,103.527384",4,Offline,2025-07-01,15:20:39,1751358039,success
355139083954047,10.633884,103.52821,"10.633884,103.52821",4,Offline,2025-03-03,12:06:20,1740978380,success
355139083954583,11.520327,104.91906,"11.520327,104.91906",4,Offline,2025-03-21,13:49:13,1742539753,success
355139083956117,10.665867,103.271768,"10.665867,103.271768",4,Offline,2025-09-11,00:21:49,1757524909,success
355139083956208,10.630169,103.507159,"10.630169,103.507159",4,Offline,2025-10-04,14:18:12,1759562292,success
355139083956232,10.635139,103.528534,"10.635139,103.528534",4,Offline,2025-09-25,14:45:06,1758786306,success
355139083953189,10.601557,103.566249,"10.601557,103.566249",4,Offline,2025-09-10,15:53:16,1757494396,success
355139083976693,11.545837,104.89924,"11.545837,104.89924",4,Offline,2025-06-23,16:40:26,1750671626,success
355139083954039,13.670706,102.558297,"13.670706,102.558297",4,Offline,2024-03-13,16:45:29,1710323129,success
355139084017604,13.379162,103.853599,"13.379162,103.853599",4,Offline,2023-08-07,12:35:15,1691386515,success
355139083954856,11.168558,104.778814,"11.168558,104.778814",4,Offline,2024-07-14,18:53:48,1720958028,success
355139083976594,11.545903,104.899268,"11.545903,104.899268",4,Offline,2024-04-10,22:14:01,1712762041,success
355139083952918,10.635042,103.532109,"10.635042,103.532109",4,Offline,2025-07-10,12:02:54,1752123774,success
355139084017224,11.520834,104.918858,"11.520834,104.918858",4,Offline,2025-09-27,08:30:44,1758936644,success
355139083953361,11.545862,104.899301,"11.545862,104.899301",4,Offline,2025-07-10,12:02:28,1752123748,success
355139083955911,11.545832,104.899418,"11.545832,104.899418",4,Offline,2025-02-12,17:15:05,1739355305,success
355139083955846,11.59447,104.860123,"11.59447,104.860123",4,Offline,2023-10-03,15:04:29,1696320269,success
355139084016028,11.545748,104.899407,"11.545748,104.899407",4,Offline,2025-01-23,10:46:20,1737603980,success
355139084016671,11.545972,104.899269,"11.545972,104.899269",4,Offline,2025-06-28,11:03:10,1751083390,success
355139084016200,11.545837,104.899309,"11.545837,104.899309",4,Offline,2024-10-25,15:18:57,1729844337,success
355139083951662,11.520595,104.918921,"11.520595,104.918921",4,Offline,2025-03-14,15:11:47,1741939907,success
355139083953106,11.520495,104.918812,"11.520495,104.918812",4,Offline,2025-09-27,08:38:52,1758937132,success
355139084015970,11.530386,104.93731,"11.530386,104.93731",4,Offline,2024-10-26,09:00:58,1729908058,success
355139083953767,11.520205,104.918749,"11.520205,104.918749",4,Offline,2025-03-21,14:30:06,1742542206,success
355139083977634,10.625943,103.539107,"10.625943,103.539107",4,Offline,2023-07-11,00:55:51,1689011751,success
355139083977378,11.545818,104.899113,"11.545818,104.899113",4,Offline,2025-07-02,15:06:02,1751443562,success
355139083977550,11.520558,104.918797,"11.520558,104.918797",4,Offline,2025-03-21,15:04:02,1742544242,success
355139083954211,13.658432,102.579034,"13.658432,102.579034",4,Offline,2025-08-13,17:36:24,1755081384,success
355139083979689,13.664886,102.590134,"13.664886,102.590134",2,Online,2025-10-04,14:38:53,1759563533,success
355139083976636,11.545907,104.899339,"11.545907,104.899339",4,Offline,2025-08-23,12:32:20,1755927140,success
355139083954070,13.670209,102.579222,"13.670209,102.579222",4,Offline,2025-07-10,12:03:02,1752123782,success
355139084017315,13.433783,103.735795,"13.433783,103.735795",4,Offline,2025-09-10,22:36:25,1757518585,success
355139084016267,13.659618,102.558422,"13.659618,102.558422",4,Offline,2025-07-10,15:48:26,1752137306,success
355139083976461,11.520658,104.919021,"11.520658,104.919021",4,Offline,2025-09-27,08:39:09,1758937149,success
355139083956042,13.662979,102.553621,"13.662979,102.553621",4,Offline,2024-10-19,16:24:21,1729329861,success
355139083956125,11.520555,104.918923,"11.520555,104.918923",4,Offline,2025-03-14,15:11:26,1741939886,success
355139084016689,10.625131,103.528667,"10.625131,103.528667",4,Offline,2025-09-02,08:19:02,1756775942,success
355139083946043,13.661865,102.590974,"13.661865,102.590974",4,Offline,2025-07-10,12:04:43,1752123883,success
355139084016408,10.634988,103.53223,"10.634988,103.53223",4,Offline,2025-07-10,15:47:05,1752137225,success
355139083977535,11.468523,105.021962,"11.468523,105.021962",2,Online,2025-10-04,14:38:09,1759563489,success
355139084017976,11.54603,104.899032,"11.54603,104.899032",4,Offline,2025-03-03,16:53:26,1740995606,success
355139083953056,13.702854,102.596248,"13.702854,102.596248",2,Online,2025-10-04,14:37:25,1759563445,success
355710090520870,11.520445,104.918725,"11.520445,104.918725",4,Offline,2025-04-26,09:27:37,1745634457,success
355139083976487,11.545768,104.899284,"11.545768,104.899284",4,Offline,2024-08-27,14:09:21,1724742561,success
355139083976750,11.571203,102.957443,"11.571203,102.957443",4,Offline,2024-10-11,05:36:16,1728599776,success
355139083953437,11.545711,104.899413,"11.545711,104.899413",4,Offline,2025-06-23,09:57:17,1750647437,success
355139084015814,13.386905,103.02544,"13.386905,103.02544",4,Offline,2025-07-10,11:48:18,1752122898,success
355139084016465,11.56365,104.899794,"11.56365,104.899794",2,Online,2025-10-04,14:37:19,1759563439,success
355139084017174,11.545903,104.8993,"11.545903,104.8993",4,Offline,2025-06-23,16:42:14,1750671734,success
355139083978657,11.205678,104.905216,"11.205678,104.905216",4,Offline,2025-03-14,15:11:23,1741939883,success
355139084016663,11.283508,105.037399,"11.283508,105.037399",4,Offline,2024-05-19,00:20:46,1716052846,success
355139083977543,11.54581,104.899387,"11.54581,104.899387",4,Offline,2025-05-29,10:51:47,1748490707,success
355139083953445,11.520933,104.918955,"11.520933,104.918955",4,Offline,2025-03-21,15:05:14,1742544314,success
355139083952926,10.61643,103.509542,"10.61643,103.509542",4,Offline,2025-07-10,12:07:03,1752124023,success
355139084016176,13.66246,102.56462,"13.66246,102.56462",4,Offline,2025-07-10,11:48:23,1752122903,success
355710090519971,11.564139,104.857162,"11.564139,104.857162",4,Offline,2025-10-04,14:27:52,1759562872,success
355139083952983,11.593407,104.818458,"11.593407,104.818458",4,Offline,2025-06-25,06:47:18,1750808838,success
355139084015277,11.594747,104.860212,"11.594747,104.860212",4,Offline,2025-09-10,23:36:33,1757522193,success
355139084016010,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139083978665,11.589098,104.882077,"11.589098,104.882077",4,Offline,2024-04-23,14:21:01,1713856861,success
355139084015913,11.61407,102.988601,"11.61407,102.988601",4,Offline,2024-08-01,03:58:17,1722459497,success
355139083978699,10.623677,103.532975,"10.623677,103.532975",4,Offline,2023-06-23,16:19:40,1687511980,success
355139083953809,13.671193,102.589756,"13.671193,102.589756",4,Offline,2025-07-01,06:34:39,1751326479,success
355139084015905,11.52047,104.91879,"11.52047,104.91879",4,Offline,2025-03-21,15:12:35,1742544755,success
355139083952470,13.357702,103.871684,"13.357702,103.871684",4,Offline,2024-05-29,11:06:22,1716955582,success
355139084015780,11.106419,105.597633,"11.106419,105.597633",2,Online,2025-10-04,14:38:16,1759563496,success
355139084015921,11.520278,104.918696,"11.520278,104.918696",4,Offline,2025-02-13,15:15:06,1739434506,success
355139084015848,11.520703,104.91923,"11.520703,104.91923",4,Offline,2025-03-21,13:48:21,1742539701,success
355139083953833,11.52047,104.918997,"11.52047,104.918997",4,Offline,2025-09-15,13:13:30,1757916810,success
355139083954377,10.573028,103.570002,"10.573028,103.570002",4,Offline,2025-01-07,14:55:13,1736236513,success
355139083952413,10.634872,103.532215,"10.634872,103.532215",4,Offline,2024-06-07,16:52:58,1717753978,success
355139083953411,11.638517,104.91812,"11.638517,104.91812",2,Online,2025-10-04,14:36:07,1759563367,success
355710090539987,11.439535,104.882519,"11.439535,104.882519",4,Offline,2023-07-25,08:17:37,1690247857,success
355139084016184,11.545822,104.899467,"11.545822,104.899467",4,Offline,2025-07-05,09:10:43,1751681443,success
355710090519963,11.558389,104.89669,"11.558389,104.89669",4,Offline,2024-12-10,11:43:18,1733805798,success
355139083978640,10.623706,103.532909,"10.623706,103.532909",4,Offline,2025-02-11,14:35:23,1739259323,success
355139083953940,11.520509,104.918722,"11.520509,104.918722",4,Offline,2025-09-15,13:10:08,1757916608,success
355710090521191,11.541839,104.891754,"11.541839,104.891754",4,Offline,2025-01-30,13:04:45,1738217085,success
355139083953825,10.685995,103.285318,"10.685995,103.285318",4,Offline,2025-07-12,13:56:23,1752303383,success
355710090538542,11.524525,104.775032,"11.524525,104.775032",2,Online,2025-10-04,14:37:28,1759563448,success
355139083978731,10.633743,103.528897,"10.633743,103.528897",4,Offline,2025-07-12,14:25:39,1752305139,success
355139083978434,11.520587,104.918829,"11.520587,104.918829",4,Offline,2025-03-14,15:06:59,1741939619,success
355139083954195,11.520443,104.918848,"11.520443,104.918848",4,Offline,2025-09-15,13:10:12,1757916612,success
355710090538377,11.092362,105.058219,"11.092362,105.058219",4,Offline,2024-08-09,10:04:21,1723172661,success
355710090520763,11.520517,104.919032,"11.520517,104.919032",4,Offline,2024-12-13,12:57:40,1734069460,success
355139084015798,11.509489,104.925603,"11.509489,104.925603",2,Online,2025-10-04,14:38:25,1759563505,success
355710090521142,11.594334,104.860387,"11.594334,104.860387",4,Offline,2025-01-24,14:20:11,1737703211,success
355139084015632,13.083527,103.22911,"13.083527,103.22911",4,Offline,2025-02-12,17:17:03,1739355423,success
355139084016416,10.941719,104.840493,"10.941719,104.840493",4,Offline,2025-06-22,20:14:43,1750598083,success
355710090520003,13.693395,102.598779,"13.693395,102.598779",2,Online,2025-10-04,14:37:31,1759563451,success
355139084016002,11.574432,104.856911,"11.574432,104.856911",4,Offline,2023-11-20,06:36:44,1700437004,success
355139084019113,13.606432,102.676625,"13.606432,102.676625",4,Offline,2025-06-24,04:02:50,1750712570,success
355710090521233,11.841544,105.870412,"11.841544,105.870412",2,Online,2025-10-04,14:37:59,1759563479,success
355139083954534,13.670191,102.579282,"13.670191,102.579282",4,Offline,2025-07-10,12:03:01,1752123781,success
355139084017299,11.064416,106.138237,"11.064416,106.138237",4,Offline,2025-10-04,08:44:33,1759542273,success
355139083953478,11.65951,104.85563,"11.65951,104.85563",2,Online,2025-10-04,14:38:36,1759563516,success
355139083948221,13.676597,102.56193,"13.676597,102.56193",4,Offline,2025-10-04,03:16:19,1759522579,success
355139083954062,11.52077,104.9188,"11.52077,104.9188",4,Offline,2025-09-25,14:46:05,1758786365,success
355710090238358,13.633075,102.607315,"13.633075,102.607315",4,Offline,2023-12-18,13:53:59,1702882439,success
355139084017323,13.308299,104.134088,"13.308299,104.134088",4,Offline,2024-05-04,09:18:37,1714789117,success
355139084015871,11.525217,104.921124,"11.525217,104.921124",2,Online,2025-10-04,14:39:27,1759563567,success
355139083952868,13.670056,102.579112,"13.670056,102.579112",4,Offline,2025-07-10,12:02:18,1752123738,success
355139083976669,13.335353,103.912611,"13.335353,103.912611",4,Offline,2025-09-10,23:14:28,1757520868,success
355710090517678,11.555967,104.927854,"11.555967,104.927854",2,Online,2025-10-04,14:38:12,1759563492,success
355710090519781,11.53816,104.883105,"11.53816,104.883105",4,Offline,2025-06-13,17:28:46,1749810526,success
355139083956109,13.355385,103.858267,"13.355385,103.858267",4,Offline,2023-08-30,13:49:27,1693378167,success
355139083953932,13.585382,102.938513,"13.585382,102.938513",2,Online,2025-10-04,14:38:04,1759563484,success
355139084016218,11.542716,104.90721,"11.542716,104.90721",4,Offline,2025-02-12,17:14:06,1739355246,success
355139083953718,11.267733,104.715907,"11.267733,104.715907",2,Online,2025-10-04,14:37:40,1759563460,success
355139083953999,10.627391,103.509008,"10.627391,103.509008",4,Offline,2025-09-27,08:27:46,1758936466,success
355139084015962,10.608089,103.526164,"10.608089,103.526164",4,Offline,2025-06-19,12:52:41,1750312361,success
355710090519658,11.54565,104.898924,"11.54565,104.898924",4,Offline,2025-01-14,11:59:15,1736830755,success
355139083978426,13.677788,102.578358,"13.677788,102.578358",4,Offline,2025-02-22,13:23:01,1740205381,success
355139083978715,11.520428,104.918813,"11.520428,104.918813",4,Offline,2024-11-29,11:06:26,1732853186,success
355139083953882,11.545807,104.899384,"11.545807,104.899384",4,Offline,2025-06-27,15:45:30,1751013930,success
355139083977592,11.532235,104.871687,"11.532235,104.871687",4,Offline,2023-07-20,22:10:00,1689865800,success
355710090520979,11.545859,104.899312,"11.545859,104.899312",4,Offline,2025-07-03,13:45:06,1751525106,success
355710090548129,11.545882,104.899394,"11.545882,104.899394",4,Offline,2024-12-30,11:50:25,1735534225,success
355139083956224,11.45803,105.431509,"11.45803,105.431509",2,Online,2025-10-04,14:37:19,1759563439,success
355710090519575,13.665425,102.567332,"13.665425,102.567332",4,Offline,2024-12-26,14:02:46,1735196566,success
355710090519906,10.629354,103.507779,"10.629354,103.507779",4,Offline,2025-10-04,13:58:02,1759561082,success
355139083977519,12.889529,102.581768,"12.889529,102.581768",4,Offline,2024-12-20,10:42:19,1734666139,success
355139083978053,13.661125,102.55099,"13.661125,102.55099",4,Offline,2025-07-12,17:33:16,1752316396,success
355139083977907,13.670215,102.579255,"13.670215,102.579255",4,Offline,2023-06-16,12:45:45,1686894345,success
355139084015624,13.802409,102.821509,"13.802409,102.821509",2,Online,2025-10-04,14:38:01,1759563481,success
355139083953353,11.520239,104.91876,"11.520239,104.91876",4,Offline,2025-03-14,15:22:04,1741940524,success
355710090519922,11.545855,104.89917,"11.545855,104.89917",4,Offline,2025-07-05,09:56:18,1751684178,success
355139083979515,11.558849,104.93217,"11.558849,104.93217",4,Offline,2025-07-10,12:05:02,1752123902,success
355139083952736,13.319113,103.855644,"13.319113,103.855644",4,Offline,2025-07-10,15:49:08,1752137348,success
355139083953734,11.598541,104.884244,"11.598541,104.884244",2,Online,2025-10-04,14:39:23,1759563563,success
355139083976677,11.530093,104.820843,"11.530093,104.820843",2,Online,2025-10-04,14:39:22,1759563562,success
355139083953890,13.514799,104.01801,"13.514799,104.01801",2,Online,2025-10-04,14:37:04,1759563424,success
355710090521183,13.087035,102.445869,"13.087035,102.445869",4,Offline,2025-09-19,10:37:50,1758253070,success
355139084017364,11.053916,106.098938,"11.053916,106.098938",4,Offline,2025-07-10,15:45:09,1752137109,success
355139083956000,12.776549,104.868447,"12.776549,104.868447",2,Online,2025-10-04,14:39:23,1759563563,success
355139084017570,11.232948,104.641939,"11.232948,104.641939",4,Offline,2025-08-24,16:07:24,1756026444,success
355139083952355,10.622528,103.528494,"10.622528,103.528494",4,Offline,2025-07-09,16:13:24,1752052404,success
355139083978046,12.930961,102.503442,"12.930961,102.503442",4,Offline,2025-09-10,23:05:24,1757520324,success
